x,y,z
253909,132057,5
253944,132137,5
253806,132049,5
253802,132018,5
253824,132088,5
253814,132122,5
253831,132140,5
253734,132098,5
254027,131869,5
254008,131872,5
253987,131877,5
253982,131887,5
253965,131924,5
253961,132001,5
253967,132035,5
253980,132062,5
253975,132099,5
253990,132286,5
254041,132054,5
254042,132023,5
254211,132039,5
254262,131989,5
254299,131951,5
254307,131920,5
253348,131767,5
253377,131769,5
253405,131773,5
253449,131803,5
254185,131955,5
254160,131919,5
254146,131957,5
254075,132217,5
254101,132215,5
254117,132226,5
254149,132216,5
254114,132235,5
254116,132252,5
254123,132262,5
253784,132190,5
253765,132174,5
254073,131975,5
254059,131970,5
254045,131954,5
254044,131981,5
254037,131997,5
254022,131990,5
253997,131981,5
253977,131995,5
254075,132133,5
254072,132109,5
254069,132086,5
254051,132092,5
254030,132068,5
254025,132087,5
254004,132088,5
254011,132101,5
253995,132109,5
253995,132128,5
253317,131647,5
253292,131634,5
253288,131614,5
253825,131925,5
253800,131918,5
253769,131909,5
253798,131890,5
253766,131885,5
253782,131872,5
253738,131883,5
253834,131986,5
253856,131988,5
253878,132002,5
253899,131991,5
253911,132014,5
253898,132033,5
253887,131970,5
253884,131936,5
253917,131913,5
254035,132176,5
254027,132159,5
254013,132170,5
254002,132190,5
253720,132314,5
253730,132333,5
253709,131994,5
253718,132019,5
253701,132030,5
253695,132046,5
253669,132038,5
253643,132044,5
253620,132060,5
253635,132077,5
254126,132119,5
254143,132118,5
254163,132099,5
254162,132121,5
254145,132132,5
254135,132152,5
254146,132163,5
254122,132174,5
254130,132196,5
254050,131909,5
254024,131915,5
254026,131895,5
254006,131904,5
254006,131920,5
253996,131937,5
254018,131957,5
254240,131944,5
254259,131931,5
253390,131722,5
253378,131743,5
253354,131837,5
253376,131846,5
253393,131839,5
253404,131864,5
253400,131888,5
253418,131879,5
253402,131816,5
253396,131794,5
253775,131996,5
253769,132023,5
253786,132036,5
253817,131836,5
253799,131825,5
253783,131842,5
253763,131830,5
253361,131661,5
253384,131647,5
253342,131610,5
253323,131623,5
253326,131648,5
253340,131667,5
253359,131681,5
253350,131709,5
253339,131734,5
253321,131757,5
253335,131774,5
253333,131813,5
253342,131832,5
274102,39140,5
274112,39162,5
274098,39186,5
274145,39212,5
264909,93695,4
264976,93648,5
265031,93622,5
265061,93601,5
265129,93632,5
265152,93546,5
291817,69736,5
291743,69802,5
291705,69850,5
291692,69935,5
291685,70016,5
296346,88235,5
305577,85612,5
286900,51314,5
286964,51356,5
288012,68056,5
288285,68176,5
288184,67928,6
288315,68049,5
288258,68188,5
288224,68205,5
288165,70953,5
288161,70922,5
259134,94933,6
257595,117142,5
292365,93264,5
302995,81065,6
302984,81055,6
260222,120305,6
260210,120330,6
260184,120348,6
260235,120307,6
260210,120294,6
260181,120280,6
260152,120271,6
260152,120295,6
260144,120307,6
260152,120322,6
260174,120332,5
269229,47285,3
269234,47288,3
269238,47291,3
269242,47294,3
269246,47297,3
269250,47301,3
269253,47303,3
292367,93257,2
284013,99491,3
284019,99490,3
292062,91929,5
292105,92040,5
292107,92038,5
292109,92037,5
295353,76150,5
295351,76148,5
292269,92533,4
292251,92529,4
292253,92533,4
296270,91200,0
296276,91179,0
296279,91169,0
296282,91158,0
296285,91149,0
296289,91138,0
296291,91128,0
296294,91116,0
296297,91107,0
296300,91098,0
293584,92441,5
325025,92482,6
297027,91117,5
297008,91135,5
296991,91152,5
296975,91166,5
296958,91184,5
296942,91201,5
244583,109313,6
244569,109292,6
244580,109278,6
244610,109270,6
244616,109251,6
255835,132976,3
255834,132978,3
255832,132980,3
255830,132982,3
299867,103996,5
299889,104023,5
301876,107186,6
301888,107210,6
291842,92196,5
292121,92295,5
292138,92312,5
292151,92325,5
292161,92340,5
292173,92359,5
292187,92375,5
292199,92393,5
292207,92410,5
292215,92424,5
294595,94052,5
291753,92475,5
291736,92508,5
271953,149304,5
271920,149315,5
271888,149324,5
324734,91027,6
324752,91015,6
324775,91023,6
296615,87953,5
303661,111205,5
303671,111179,5
303680,111151,5
295714,76098,3
245474,126696,8
245454,126698,8
245454,126682,8
257434,132437,3
291634,91983,5
291634,91982,5
291632,91981,5
291631,91980,5
291629,91980,5
291628,91979,5
291626,91978,5
291624,91977,5
291622,91976,5
291620,91976,5
291619,91975,5
291997,92276,2
291997,92274,2
291998,92272,2
291998,92270,2
291998,92268,2
291998,92266,2
291998,92264,2
291998,92262,2
291998,92260,2
291999,92258,2
291532,92203,3
291532,92201,3
291532,92199,3
291532,92198,3
291532,92196,3
291532,92195,3
291532,92193,3
291545,92187,3
291544,92187,3
291542,92187,3
291540,92187,3
291539,92187,3
291537,92187,3
291535,92187,5
291533,92187,3
291527,92186,3
291525,92186,3
291524,92185,3
291522,92185,3
291520,92184,3
291518,92184,3
294827,93156,3
294827,93155,3
294826,93153,3
294826,93151,3
294825,93149,3
294825,93148,3
291682,92112,5
291681,92112,5
291679,92112,5
291678,92112,5
291677,92112,5
291675,92112,5
291674,92112,5
291673,92112,5
252684,147580,3
252689,147581,3
263318,55745,5
263317,55734,5
263451,55939,2
263456,55948,2
253941,132066,2
253943,132066,2
253947,132065,2
253950,132065,2
253954,132065,2
253957,132064,2
253959,132064,2
253962,132063,2
253977,131871,2
253975,131871,2
253972,131870,2
253969,131869,2
253967,131869,2
253964,131868,2
253962,131868,2
253959,131868,2
242620,126654,6
242646,126645,6
242565,126668,6
242593,126684,6
242626,126671,6
242654,126656,6
242677,126652,6
246402,130534,5
246505,130441,6
246372,130286,5
246416,130263,5
246449,130220,5
246453,130198,5
246455,130427,5
246419,130419,5
246051,130811,5
246133,130766,5
246558,130422,5
246563,130519,5
246564,130615,5
329843,97972,6
329874,97966,6
329859,97957,6
329847,97935,5
256704,133529,5
256610,132174,5
256628,131813,5
256655,131825,5
256676,131835,5
256696,131846,5
256719,131865,5
256750,131893,5
256769,131913,5
256784,131931,5
256796,131956,5
256813,131984,5
256828,132011,5
256842,132039,5
256858,132065,5
256872,132092,5
256884,132113,5
256898,132108,5
256897,132137,5
256922,132148,5
256912,132162,5
256912,132127,5
256921,132181,5
256935,132206,5
256954,132239,5
256970,132264,5
256994,132297,5
257013,132320,5
257031,132340,5
257048,132359,5
257077,132375,5
257113,132391,5
257145,132408,5
257065,132386,5
257080,132413,5
257087,132446,5
257089,132482,5
257083,132515,5
257070,132545,5
257057,132575,5
257080,132446,5
257056,132444,5
257023,132451,5
256993,132460,5
256961,132472,5
256927,132484,5
256890,132497,5
256861,132508,4
256728,132522,5
256728,132533,5
256740,132537,5
256765,132539,5
256788,132538,5
256819,132535,5
256841,132532,5
256662,132150,5
256672,132174,5
256691,132204,5
257370,131984,5
257380,132014,5
257394,132035,5
257419,132055,5
257440,132065,5
257466,132073,5
257491,132088,5
257511,132107,5
257529,132120,5
257549,132122,5
257510,132125,5
257503,132151,5
257491,132187,5
257491,132210,5
257482,132235,5
257475,132261,5
257461,132269,5
256721,133472,5
256684,133586,5
256701,133550,5
256552,132597,5
256529,132610,5
256502,132618,5
256479,132635,5
256450,132634,5
256418,132641,5
256392,132639,5
256377,132655,5
255638,133369,4
256436,132809,5
256433,132782,5
256447,132755,5
258363,133000,5
258387,132996,5
258387,133024,5
258390,133054,5
257501,132798,5
257504,132825,5
257728,132494,5
257728,132533,5
257726,132561,5
257695,132580,5
257670,132583,5
257629,132615,5
256098,134282,5
256060,134272,5
256057,134241,5
255602,133571,6
255615,133579,6
255610,133603,6
255629,133607,6
255625,133622,6
255614,133635,6
255595,133640,6
255577,133652,6
255565,133666,6
256978,132872,5
256993,132869,5
256984,132900,5
256995,132899,5
256985,132932,5
257000,132929,5
257168,132411,5
256726,131791,5
256985,131469,5
257209,132296,5
257185,132304,5
257157,132317,5
257126,132330,5
257099,132344,5
257094,132367,5
257085,132391,5
257608,132627,5
257594,132618,5
257580,132597,5
257515,132658,5
257541,132669,5
257560,132655,5
257553,132684,5
256735,132308,5
256755,132316,5
256765,132345,5
256770,132366,5
256762,132384,5
256776,132394,5
256763,132406,5
256750,132393,5
256747,132364,5
256745,132333,5
258423,132466,5
256304,134290,5
256224,134258,5
255222,134349,5
255227,134330,5
256146,134312,5
244667,66483,6
244647,66479,6
244647,66463,6
244701,66473,6
244694,66498,6
244702,66520,6
244686,66541,6
244655,66527,6
244631,66515,6
244625,66526,6
253561,132562,5
253324,132667,5
253319,132680,5
244740,126035,6
244756,126013,6
244779,126010,6
245253,126009,5
245273,126041,5
245297,126072,5
245330,126128,5
245327,126101,5
245737,126423,5
245715,126432,5
245763,126416,5
244305,126564,6
244314,126578,6
244336,126582,6
244365,126567,6
244367,126585,6
244385,126568,6
245170,126973,5
245151,126995,5
245129,127022,5
244798,126295,5
244770,126307,5
245512,127532,5
245524,127548,5
245506,127560,5
245530,127567,5
245513,127584,5
244961,127840,6
244976,127824,6
244966,127806,6
244951,127798,6
244940,127808,6
245013,126275,6
245028,126264,5
245016,126253,5
245005,126239,5
245022,126234,6
245022,126220,5
245005,126225,6
245000,126218,5
244994,126224,5
275955,124071,6
275943,124063,6
275744,124027,5
256812,130129,5
256816,130161,5
256840,130186,5
256864,130194,5
256904,130185,5
264199,137858,5
248755,136628,4
248538,136141,6
248529,136164,6
248497,136175,6
248469,136169,6
248447,136151,6
248427,136170,5
248541,136192,6
248563,136203,5
248561,136222,5
248509,136113,6
248479,136094,6
248475,136112,6
248750,137102,5
248746,137078,5
248736,137039,5
248733,137009,5
248725,136974,5
248721,136941,5
248715,136909,5
248709,136874,5
248705,136842,5
248697,136804,5
248692,136775,5
248697,136744,5
248690,136715,5
248681,136685,5
248679,136662,5
248679,136635,5
248943,137044,5
248903,137044,5
249051,136155,5
249025,136136,5
247751,136811,5
248275,137082,5
248305,137072,5
247751,136867,5
248999,137040,5
248342,136704,5
251272,89235,6
251259,89248,6
251230,89255,6
251266,89264,6
251259,89285,6
242102,120792,5
242103,120723,5
270854,112745,6
270867,112762,6
270880,112782,6
269010,114197,5
269040,114211,5
269046,114242,5
276791,102917,6
276781,102937,6
276767,102936,6
276770,102964,6
276749,102967,6
276731,102983,6
276705,102975,6
276703,102988,6
276717,103000,6
276711,103029,6
277302,102557,6
277316,102586,6
277348,102588,6
277382,102581,6
277405,102573,6
277394,102560,6
276691,103078,6
276660,103069,6
276670,103044,6
276694,103047,5
276527,103152,6
276551,103163,6
276580,103164,6
276581,103181,6
276593,103173,6
276591,103152,6
276603,103141,6
276583,103123,6
276616,103135,6
276613,103167,6
276643,103175,6
276747,102990,6
276734,103020,6
276721,103051,6
276705,103082,6
276694,103102,6
276681,103136,5
276657,103164,6
276654,103187,6
276641,103194,6
283497,100515,6
283491,100552,6
283481,100587,6
283502,100578,6
243958,138823,6
243931,138852,6
243921,138885,6
243889,138920,6
243867,138954,6
296461,77406,5
257412,112267,5
273864,90795,4
273864,90809,4
273849,90820,4
273828,90830,4
273813,90838,4
273812,90855,4
245951,126209,6
245941,126186,6
246584,125819,5
246545,125824,5
246543,126037,5
246514,126049,5
246492,126067,5
246504,126092,5
292888,93018,5
292876,93036,5
292856,93061,5
292105,92695,5
292108,92707,5
292126,92724,5
292136,92712,5
292162,92712,5
292153,92702,5
291406,93543,5
291340,93529,5
291344,93518,5
291344,93507,5
291338,93499,5
291826,92156,5
291302,92309,5
291297,92335,5
291826,92155,5
291844,92153,5
291839,92172,5
291837,92182,5
291825,92202,5
291819,92211,5
291954,92467,3
291960,92471,3
292714,92921,5
290985,92256,6
290977,92255,6
290958,92252,6
290953,92262,6
290960,92271,6
296805,94268,5
296859,94217,5
294226,90757,5
294266,90758,5
294236,90784,5
294256,90808,5
294216,90793,5
294207,90771,5
294167,90782,5
294178,90747,5
294196,90731,5
294042,94391,5
293991,94385,5
294091,94318,5
294038,94280,5
294113,94273,5
294082,94217,5
293747,92797,5
293769,92813,5
293746,92749,5
293748,92726,5
291641,91994,5
291616,91975,5
291531,92203,5
291547,92188,5
291530,92188,3
291517,92183,3
291515,92184,5
294800,93945,3
294843,92870,5
293162,91651,6
293178,91663,6
293185,91697,6
293210,91676,6
291683,92113,5
291667,92114,5
250727,132249,6
250692,132256,6
250711,132272,6
250707,132289,5
246412,139675,6
250425,119707,5
250446,119693,5
250479,119715,6
250508,119731,5
250526,119760,5
250525,119780,6
250526,119805,6
250515,119819,5
250546,119821,6
250538,119767,6
250568,119760,6
250597,119762,6
250602,119801,6
250603,119833,6
250595,119849,6
250642,119758,5
250675,119771,6
250675,119744,6
250684,119732,6
250045,119215,5
250018,119213,5
249206,119039,5
249177,119039,5
249141,119039,5
249109,119051,5
249272,119567,6
249255,119591,6
249251,119613,6
249242,119626,6
249233,119609,6
249206,119597,6
249193,119591,6
249199,119571,5
249188,119578,6
249156,119569,6
249129,119571,6
249142,119589,5
249125,119603,6
249144,119620,6
249167,119636,6
249186,119625,5
249189,119610,5
249199,119638,6
249216,119664,6
249207,119678,6
249246,119697,6
249255,119668,5
249260,119682,6
249291,119702,6
249314,119697,6
249323,119709,6
249349,119683,6
249322,119662,6
249298,119664,6
249276,119646,6
249258,119630,6
249288,119607,6
249318,119612,6
249346,119621,6
249373,119627,6
249370,119601,6
249389,119591,6
249681,119166,5
249688,119150,5
300233,112607,6
300228,112628,6
300253,112632,6
301244,112772,6
301209,112764,6
301182,112780,6
226262,124336,5
226259,124359,5
313902,113995,6
313882,114010,6
313897,114017,6
295806,74880,6
295825,74883,6
295816,74898,6
234419,104454,6
234414,104480,6
234389,104473,5
234388,104506,5
234085,103580,6
234096,103570,6
234094,103550,6
234341,104532,5
234325,104522,5
234321,104541,6
234179,103657,6
234191,103629,6
234204,103616,6
234186,103588,5
234163,103580,6
234148,103603,5
234126,103593,5
234157,103571,6
234146,103563,6
234169,103563,5
234205,103595,5
234220,103590,5
234237,103598,5
234257,103603,5
234393,104448,5
234365,104443,5
234358,104469,5
234343,104462,5
234333,104460,5
234313,104456,5
234310,104477,5
234332,104481,5
234338,104488,5
234354,104488,5
234334,104513,5
234350,104534,5
234355,104520,5
234361,104542,5
234379,104543,5
234427,104433,5
234432,104400,6
234422,104370,6
234424,104340,6
234401,104329,6
234374,104320,6
234353,104322,6
234347,104350,5
234333,104369,5
